from,to,active,date,country_from,city_from,country_to,city_to,cum_case
FCO,RTM,0,,Italy,Rome,Netherlands,Rotterdam,178972.0
FCO,ARN,0,,Italy,Rome,Sweden,Stockholm,178972.0
FCO,LED,0,,Italy,Rome,Russia,Sankt,178972.0
FCO,CPH,0,,Italy,Rome,Denmark,Copenhagen,178972.0
FCO,DME,0,,Italy,Rome,Russia,Moscow,178972.0
FCO,LCA,0,,Italy,Rome,Cyprus,Larnaca,178972.0
FCO,DJE,0,,Italy,Rome,Tunisia,Djerba,178972.0
FCO,DOH,0,,Italy,Rome,Qatar,Doha,178972.0
FCO,HAM,0,,Italy,Rome,Germany,Hamburg,178972.0
FCO,ADD,0,,Italy,Rome,Ethiopia,Addis,178972.0
FCO,MRS,0,,Italy,Rome,France,Marseille,178972.0
FCO,EZE,0,,Italy,Rome,Argentina,Buenos,178972.0
FCO,HKG,0,,Italy,Rome,Hong Kong,Hong,178972.0
FCO,KRK,0,,Italy,Rome,Poland,Krakow,178972.0
FCO,LYS,0,,Italy,Rome,France,Lyon,178972.0
FCO,CLT,0,,Italy,Rome,United States,Charlotte,178972.0
FCO,IAD,0,,Italy,Rome,United States,Washington,178972.0
FCO,SFO,0,,Italy,Rome,United States,San,178972.0
FCO,DFW,0,,Italy,Rome,United States,Dallas,178972.0
FCO,LWO,0,,Italy,Rome,Ukraine,Lvov,178972.0
FCO,TFS,0,,Italy,Rome,Spain,Tenerife,178972.0
FCO,HER,0,,Italy,Rome,Greece,Heraklion,178972.0
FCO,JSI,0,,Italy,Rome,Greece,Skiathos,178972.0
FCO,TSR,0,,Italy,Rome,Romania,Timisoara,178972.0
FCO,CAN,0,,Italy,Rome,China,Guangzhou,178972.0
FCO,AUH,0,,Italy,Rome,United Arab Emirates,Abu,178972.0
FCO,MAH,0,,Italy,Rome,Spain,Menorca,178972.0
FCO,MRU,0,,Italy,Rome,Mauritius,Plaisance,178972.0
FCO,PVK,0,,Italy,Rome,Greece,Preveza,178972.0
FCO,UGC,0,,Italy,Rome,Uzbekistan,Urgench,178972.0
FCO,VIE,0,,Italy,Rome,Austria,Vienna,178972.0
FCO,DEN,0,,Italy,Rome,United States,Denver,178972.0
FCO,JED,0,,Italy,Rome,Saudi Arabia,Jeddah,178972.0
FCO,IBZ,0,,Italy,Rome,Spain,Ibiza,178972.0
FCO,BHX,0,,Italy,Rome,United Kingdom,Birmingham,178972.0
FCO,INI,0,,Italy,Rome,Serbia,Nis,178972.0
FCO,TAS,0,,Italy,Rome,Uzbekistan,Tashkent,178972.0
FCO,SAW,0,,Italy,Rome,Turkey,Istanbul,178972.0
FCO,LBA,0,,Italy,Rome,United Kingdom,Leeds,178972.0
FCO,OSL,0,,Italy,Rome,Norway,Oslo,178972.0
FCO,RIX,0,,Italy,Rome,Latvia,Riga,178972.0
CIA,ATH,0,,Italy,Rome,Greece,Athens,178972.0
CIA,SCV,0,,Italy,Rome,Romania,Suceava,178972.0
CIA,BTS,0,,Italy,Rome,Slovakia,Bratislava,178972.0
CIA,WMI,0,,Italy,Rome,Poland,Warsaw,178972.0
CIA,VNO,0,,Italy,Rome,Lithuania,Vilnius,178972.0
CIA,RBA,0,,Italy,Rome,Morocco,Rabat,178972.0
CIA,EDI,0,,Italy,Rome,United Kingdom,Edinburgh,178972.0
CIA,NUE,0,,Italy,Rome,Germany,Nuremberg,178972.0
CIA,EVN,0,,Italy,Rome,Armenia,Yerevan,178972.0
CIA,CGN,0,,Italy,Rome,Germany,Cologne,178972.0
CIA,SVQ,0,,Italy,Rome,Spain,Sevilla,178972.0
CIA,MRS,0,,Italy,Rome,France,Marseille,178972.0
CIA,POZ,0,,Italy,Rome,Poland,Poznan,178972.0
CIA,KRK,0,,Italy,Rome,Poland,Krakow,178972.0
CIA,BVA,0,,Italy,Rome,France,Beauvais,178972.0
CIA,HHN,0,,Italy,Rome,Germany,Hahn,178972.0
CIA,MAN,0,,Italy,Rome,United Kingdom,Manchester,178972.0
CIA,EMA,0,,Italy,Rome,United Kingdom,Nottingham,178972.0
CIA,FKB,0,,Italy,Rome,Karlsruhe  FKB,Karlsruhe,178972.0
CIA,KIV,0,,Italy,Rome,Moldova,Chisinau,178972.0
CIA,OTP,0,,Italy,Rome,Romania,Bucharest,178972.0
CIA,CRA,0,,Italy,Rome,Romania,Craiova,178972.0
CIA,TSR,0,,Italy,Rome,Romania,Timisoara,178972.0
CIA,SKG,0,,Italy,Rome,Greece,Thessaloniki,178972.0
CIA,CRL,0,,Italy,Rome,Belgium,Brussels,178972.0
CIA,VLC,0,,Italy,Rome,Spain,Valencia,178972.0
CIA,SOF,0,,Italy,Rome,Bulgaria,Sofia,178972.0
CIA,OPO,0,,Italy,Rome,Portugal,Porto,178972.0
CIA,PMI,0,,Italy,Rome,Spain,Palma,178972.0
CIA,PIK,0,,Italy,Rome,United Kingdom,Prestwick,178972.0
CIA,SKP,0,,Italy,Rome,Macedonia,Skopje,178972.0
CIA,PRG,0,,Italy,Rome,Czech Republic,Prague,178972.0
CIA,LDE,0,,Italy,Rome,France,Tarbes,178972.0
CIA,STN,0,,Italy,Rome,United Kingdom,London,178972.0
CIA,CFU,0,,Italy,Rome,Greece,Korfu,178972.0
CIA,DUB,0,,Italy,Rome,Ireland,Dublin,178972.0
CIA,SDR,0,,Italy,Rome,Spain,Santander,178972.0
CIA,BOD,0,,Italy,Rome,France,Bordeaux,178972.0
CIA,PFO,0,,Italy,Rome,Cyprus,Paphos,178972.0
CIA,CLJ,0,,Italy,Rome,Romania,Cluj-Napoca,178972.0
CIA,MAD,0,,Italy,Rome,Spain,Madrid,178972.0
CIA,BUD,0,,Italy,Rome,Hungary,Budapest,178972.0
CIA,GOT,0,,Italy,Rome,Sweden,Gothenburg,178972.0
CIA,BLL,0,,Italy,Rome,Denmark,Billund,178972.0
CIA,EIN,0,,Italy,Rome,Netherlands,Eindhoven,178972.0
CIA,KTW,0,,Italy,Rome,Poland,Katowice,178972.0
CIA,RAK,0,,Italy,Rome,Morocco,Marrakech,178972.0
CIA,NRN,0,,Italy,Rome,Germany,Weeze,178972.0
CIA,CPH,0,,Italy,Rome,Denmark,Copenhagen,178972.0
CIA,WRO,0,,Italy,Rome,Poland,Wroclaw,178972.0
CIA,SCQ,0,,Italy,Rome,Spain,Santiago,178972.0
CIA,SXF,0,,Italy,Rome,Germany,Berlin,178972.0
CIA,IAS,0,,Italy,Rome,Romania,Iasi,178972.0
CIA,LIS,0,,Italy,Rome,Portugal,Lisbon,178972.0
TPS,PRG,0,2020-04-20,Italy,Trapani,Czech Republic,Prague,178972.0
TPS,FKB,0,2020-04-20,Italy,Trapani,Karlsruhe  FKB,Karlsruhe,178972.0
TPS,MLA,0,2020-04-20,Italy,Trapani,Malta,Valletta,178972.0
TRS,MLA,0,2020-04-20,Italy,Trieste,Malta,Valletta,178972.0
TRS,DUS,0,2020-04-20,Italy,Trieste,Germany,Dusseldorf,178972.0
TRS,VLC,0,2020-04-20,Italy,Trieste,Spain,Valencia,178972.0
TRS,MUC,0,2020-04-20,Italy,Trieste,Germany,Munich,178972.0
TRS,NUE,0,2020-04-20,Italy,Trieste,Germany,Nuremberg,178972.0
TRS,HAM,0,2020-04-20,Italy,Trieste,Germany,Hamburg,178972.0
TRS,HAJ,0,2020-04-20,Italy,Trieste,Germany,Hanover,178972.0
TRS,STN,0,2020-04-20,Italy,Trieste,United Kingdom,London,178972.0
TRS,CGN,0,2020-04-20,Italy,Trieste,Germany,Cologne,178972.0
TRS,FRA,0,2020-04-20,Italy,Trieste,Germany,Frankfurt,178972.0
TRN,BCN,0,,Italy,Torino,Spain,Barcelona,178972.0
TRN,BCM,0,,Italy,Torino,Romania,Bacau,178972.0
TRN,LTN,0,,Italy,Torino,United Kingdom,London,178972.0
TRN,EDI,0,,Italy,Torino,United Kingdom,Edinburgh,178972.0
TRN,WAW,0,,Italy,Torino,Poland,Warsaw,178972.0
TRN,CDG,0,,Italy,Torino,France,Paris,178972.0
TRN,MUC,0,,Italy,Torino,Germany,Munich,178972.0
TRN,MAN,0,,Italy,Torino,United Kingdom,Manchester,178972.0
TRN,KIV,0,,Italy,Torino,Moldova,Chisinau,178972.0
TRN,OTP,0,,Italy,Torino,Romania,Bucharest,178972.0
TRN,JSI,0,,Italy,Torino,Greece,Skiathos,178972.0
TRN,MLA,0,,Italy,Torino,Malta,Valletta,178972.0
TRN,BRS,0,,Italy,Torino,United Kingdom,Bristol,178972.0
TRN,CRL,0,,Italy,Torino,Belgium,Brussels,178972.0
TRN,VLC,0,,Italy,Torino,Spain,Valencia,178972.0
TRN,PMI,0,,Italy,Torino,Spain,Palma,178972.0
TRN,LGW,0,,Italy,Torino,United Kingdom,London,178972.0
TRN,MAH,0,,Italy,Torino,Spain,Menorca,178972.0
TRN,CMN,0,,Italy,Torino,Morocco,Casablanca,178972.0
TRN,STN,0,,Italy,Torino,United Kingdom,London,178972.0
TRN,JMK,0,,Italy,Torino,Greece,Mykonos,178972.0
TRN,DUB,0,,Italy,Torino,Ireland,Dublin,178972.0
TRN,FRA,0,,Italy,Torino,Germany,Frankfurt,178972.0
TRN,IBZ,0,,Italy,Torino,Spain,Ibiza,178972.0
TRN,MAD,0,,Italy,Torino,Spain,Madrid,178972.0
TRN,BHX,0,,Italy,Torino,United Kingdom,Birmingham,178972.0
TRN,ARN,0,,Italy,Torino,Sweden,Stockholm,178972.0
TRN,GOT,0,,Italy,Torino,Sweden,Gothenburg,178972.0
TRN,TIA,0,,Italy,Torino,Albania,Tirana,178972.0
TRN,AMS,0,,Italy,Torino,Netherlands,Amsterdam,178972.0
TRN,RAK,0,,Italy,Torino,Morocco,Marrakech,178972.0
TRN,CPH,0,,Italy,Torino,Denmark,Copenhagen,178972.0
TRN,DME,0,,Italy,Torino,Russia,Moscow,178972.0
TRN,SXF,0,,Italy,Torino,Germany,Berlin,178972.0
TRN,IAS,0,,Italy,Torino,Romania,Iasi,178972.0
VCE,WAW,1,2020-04-27,Italy,Venice,Poland,Warsaw,178972.0
VCE,DXB,0,,Italy,Venice,United Arab Emirates,Dubai,178972.0
VCE,BCN,0,,Italy,Venice,Spain,Barcelona,178972.0
VCE,LPL,0,,Italy,Venice,United Kingdom,Liverpool,178972.0
VCE,YUL,0,,Italy,Venice,Canada,Montreal,178972.0
VCE,GLA,0,,Italy,Venice,United Kingdom,Glasgow,178972.0
VCE,CDG,0,,Italy,Venice,France,Paris,178972.0
VCE,CGN,0,,Italy,Venice,Germany,Cologne,178972.0
VCE,BIO,0,,Italy,Venice,Spain,Bilbao,178972.0
VCE,ATL,0,,Italy,Venice,United States,Atlanta,178972.0
VCE,TUN,0,,Italy,Venice,Tunisia,Tunis,178972.0
VCE,HEL,0,,Italy,Venice,Finland,Helsinki,178972.0
VCE,BRS,0,,Italy,Venice,United Kingdom,Bristol,178972.0
VCE,ICN,0,,Italy,Venice,South Korea,Seoul,178972.0
VCE,ZRH,0,,Italy,Venice,Switzerland,Zurich,178972.0
VCE,NTE,0,,Italy,Venice,France,Nantes,178972.0
VCE,LCY,0,,Italy,Venice,United Kingdom,London,178972.0
VCE,PRG,0,,Italy,Venice,Czech Republic,Prague,178972.0
VCE,TXL,0,,Italy,Venice,Germany,Berlin,178972.0
VCE,JFK,0,,Italy,Venice,United States,New,178972.0
VCE,STN,0,,Italy,Venice,United Kingdom,London,178972.0
VCE,ALC,0,,Italy,Venice,Spain,Alicante,178972.0
VCE,BOD,0,,Italy,Venice,France,Bordeaux,178972.0
VCE,SSH,0,,Italy,Venice,Egypt,Sharm,178972.0
VCE,MAD,0,,Italy,Venice,Spain,Madrid,178972.0
VCE,TIA,0,,Italy,Venice,Albania,Tirana,178972.0
VCE,HRG,0,,Italy,Venice,Egypt,Hurghada,178972.0
VCE,AOK,0,,Italy,Venice,Greece,Karpathos,178972.0
VCE,AGP,0,,Italy,Venice,Spain,Malaga,178972.0
VCE,JTR,0,,Italy,Venice,Greece,Thira,178972.0
VCE,LIS,0,,Italy,Venice,Portugal,Lisbon,178972.0
VCE,LTN,0,,Italy,Venice,United Kingdom,London,178972.0
VCE,ACE,0,,Italy,Venice,Spain,Lanzarote,178972.0
VCE,SMI,0,,Italy,Venice,Greece,Samos,178972.0
VCE,BSL,0,,Italy,Venice,Switzerland,Basel,178972.0
VCE,SVQ,0,,Italy,Venice,Spain,Sevilla,178972.0
VCE,BFS,0,,Italy,Venice,United Kingdom,Belfast,178972.0
VCE,EWR,0,,Italy,Venice,United States,Newark,178972.0
VCE,SVO,0,,Italy,Venice,Russia,Moscow,178972.0
VCE,BRU,0,,Italy,Venice,Belgium,Brussels,178972.0
VCE,KIV,0,,Italy,Venice,Moldova,Chisinau,178972.0
VCE,STR,0,,Italy,Venice,Germany,Stuttgart,178972.0
VCE,LGW,0,,Italy,Venice,United Kingdom,London,178972.0
VCE,AQJ,0,,Italy,Venice,Jordan,Aqaba,178972.0
VCE,CMN,0,,Italy,Venice,Morocco,Casablanca,178972.0
VCE,IST,0,,Italy,Venice,Turkey,Istanbul,178972.0
VCE,JMK,0,,Italy,Venice,Greece,Mykonos,178972.0
VCE,CFU,0,,Italy,Venice,Greece,Korfu,178972.0
VCE,DUB,0,,Italy,Venice,Ireland,Dublin,178972.0
VCE,TLV,0,,Italy,Venice,Israel,Tel,178972.0
VCE,LUX,0,,Italy,Venice,Luxembourg,Luxemburg,178972.0
VCE,DBV,0,,Italy,Venice,Croatia,Dubrovnik,178972.0
VCE,KGS,0,,Italy,Venice,Greece,Kos,178972.0
VCE,KBP,0,,Italy,Venice,Ukraine,Kiev,178972.0
VCE,ZTH,0,,Italy,Venice,Greece,Zakynthos,178972.0
VCE,ATH,0,,Italy,Venice,Greece,Athens,178972.0
VCE,ORD,0,,Italy,Venice,United States,Chicago,178972.0
VCE,RHO,0,,Italy,Venice,Greece,Rhodes,178972.0
VCE,PHL,0,,Italy,Venice,United States,Philadelphia,178972.0
VCE,MAN,0,,Italy,Venice,United Kingdom,Manchester,178972.0
VCE,NCE,0,,Italy,Venice,France,Nice,178972.0
VCE,EFL,0,,Italy,Venice,Greece,Kefalonia,178972.0
VCE,BEG,0,,Italy,Venice,Serbia,Beograd,178972.0
VCE,MLA,0,,Italy,Venice,Malta,Valletta,178972.0
VCE,RMF,0,,Italy,Venice,Egypt,Marsa,178972.0
VCE,PMI,0,,Italy,Venice,Spain,Palma,178972.0
VCE,KLX,0,,Italy,Venice,Greece,Kalamata,178972.0
VCE,YYZ,0,,Italy,Venice,Canada,Toronto,178972.0
VCE,FRA,0,,Italy,Venice,Germany,Frankfurt,178972.0
VCE,SPU,0,,Italy,Venice,Croatia,Split,178972.0
VCE,TLS,0,,Italy,Venice,France,Toulouse,178972.0
VCE,ARN,0,,Italy,Venice,Sweden,Stockholm,178972.0
VCE,LHR,0,,Italy,Venice,United Kingdom,London,178972.0
VCE,RAK,0,,Italy,Venice,Morocco,Marrakech,178972.0
VCE,CPH,0,,Italy,Venice,Denmark,Copenhagen,178972.0
VCE,DME,0,,Italy,Venice,Russia,Moscow,178972.0
VCE,DOH,0,,Italy,Venice,Qatar,Doha,178972.0
VCE,ORY,0,,Italy,Venice,France,Paris,178972.0
VCE,EDI,0,,Italy,Venice,United Kingdom,Edinburgh,178972.0
VCE,HAM,0,,Italy,Venice,Germany,Hamburg,178972.0
VCE,MUC,0,,Italy,Venice,Germany,Munich,178972.0
VCE,MRS,0,,Italy,Venice,France,Marseille,178972.0
VCE,LYS,0,,Italy,Venice,France,Lyon,178972.0
VCE,HAJ,0,,Italy,Venice,Germany,Hanover,178972.0
VCE,HER,0,,Italy,Venice,Greece,Heraklion,178972.0
VCE,JSI,0,,Italy,Venice,Greece,Skiathos,178972.0
VCE,SKG,0,,Italy,Venice,Greece,Thessaloniki,178972.0
VCE,MAH,0,,Italy,Venice,Spain,Menorca,178972.0
VCE,PVK,0,,Italy,Venice,Greece,Preveza,178972.0
VCE,ZAZ,0,,Italy,Venice,Spain,Zaragoza,178972.0
VCE,VIE,0,,Italy,Venice,Austria,Vienna,178972.0
VCE,DUS,0,,Italy,Venice,Germany,Dusseldorf,178972.0
VCE,IBZ,0,,Italy,Venice,Spain,Ibiza,178972.0
VCE,BHX,0,,Italy,Venice,United Kingdom,Birmingham,178972.0
VCE,SAW,0,,Italy,Venice,Turkey,Istanbul,178972.0
VCE,GVA,0,,Italy,Venice,Switzerland,Geneva,178972.0
VCE,LBA,0,,Italy,Venice,United Kingdom,Leeds,178972.0
VCE,AMS,0,,Italy,Venice,Netherlands,Amsterdam,178972.0
VCE,OSL,0,,Italy,Venice,Norway,Oslo,178972.0
VCE,RIX,0,,Italy,Venice,Latvia,Riga,178972.0
VRN,ATH,0,,Italy,Verona,Greece,Athens,178972.0
VRN,LTN,0,,Italy,Verona,United Kingdom,London,178972.0
VRN,EDI,0,,Italy,Verona,United Kingdom,Edinburgh,178972.0
VRN,RHO,0,,Italy,Verona,Greece,Rhodes,178972.0
VRN,SMI,0,,Italy,Verona,Greece,Samos,178972.0
VRN,WAW,0,,Italy,Verona,Poland,Warsaw,178972.0
VRN,MUC,0,,Italy,Verona,Germany,Munich,178972.0
VRN,CGN,0,,Italy,Verona,Germany,Cologne,178972.0
VRN,BFS,0,,Italy,Verona,United Kingdom,Belfast,178972.0
VRN,KRK,0,,Italy,Verona,Poland,Krakow,178972.0
VRN,KEF,0,,Italy,Verona,Iceland,Keflavik,178972.0
VRN,MAN,0,,Italy,Verona,United Kingdom,Manchester,178972.0
VRN,BVC,0,,Italy,Verona,Cabo Verde,Sal,178972.0
VRN,EMA,0,,Italy,Verona,United Kingdom,Nottingham,178972.0
VRN,LXR,0,,Italy,Verona,Egypt,Luxor,178972.0
VRN,SVO,0,,Italy,Verona,Russia,Moscow,178972.0
VRN,BRU,0,,Italy,Verona,Belgium,Brussels,178972.0
VRN,TFS,0,,Italy,Verona,Spain,Tenerife,178972.0
VRN,TUN,0,,Italy,Verona,Tunisia,Tunis,178972.0
VRN,HER,0,,Italy,Verona,Greece,Heraklion,178972.0
VRN,KIV,0,,Italy,Verona,Moldova,Chisinau,178972.0
VRN,JSI,0,,Italy,Verona,Greece,Skiathos,178972.0
VRN,MLA,0,,Italy,Verona,Malta,Valletta,178972.0
VRN,CRL,0,,Italy,Verona,Belgium,Brussels,178972.0
VRN,RMF,0,,Italy,Verona,Egypt,Marsa,178972.0
VRN,PMI,0,,Italy,Verona,Spain,Palma,178972.0
VRN,LGW,0,,Italy,Verona,United Kingdom,London,178972.0
VRN,MAH,0,,Italy,Verona,Spain,Menorca,178972.0
VRN,FUE,0,,Italy,Verona,Spain,Fuerteventura,178972.0
VRN,PVK,0,,Italy,Verona,Greece,Preveza,178972.0
VRN,STN,0,,Italy,Verona,United Kingdom,London,178972.0
VRN,JMK,0,,Italy,Verona,Greece,Mykonos,178972.0
VRN,DUB,0,,Italy,Verona,Ireland,Dublin,178972.0
VRN,TLV,0,,Italy,Verona,Israel,Tel,178972.0
VRN,FRA,0,,Italy,Verona,Germany,Frankfurt,178972.0
VRN,DUS,0,,Italy,Verona,Germany,Dusseldorf,178972.0
VRN,IBZ,0,,Italy,Verona,Spain,Ibiza,178972.0
VRN,KGS,0,,Italy,Verona,Greece,Kos,178972.0
VRN,SSH,0,,Italy,Verona,Egypt,Sharm,178972.0
VRN,MAD,0,,Italy,Verona,Spain,Madrid,178972.0
VRN,BHX,0,,Italy,Verona,United Kingdom,Birmingham,178972.0
VRN,TIA,0,,Italy,Verona,Albania,Tirana,178972.0
VRN,ZTH,0,,Italy,Verona,Greece,Zakynthos,178972.0
VRN,LBA,0,,Italy,Verona,United Kingdom,Leeds,178972.0
VRN,FAO,0,,Italy,Verona,Portugal,Faro,178972.0
VRN,AMS,0,,Italy,Verona,Netherlands,Amsterdam,178972.0
VRN,LED,0,,Italy,Verona,Russia,Sankt,178972.0
VRN,OSL,0,,Italy,Verona,Norway,Oslo,178972.0
VRN,IAS,0,,Italy,Verona,Romania,Iasi,178972.0
VRN,RIX,0,,Italy,Verona,Latvia,Riga,178972.0
VRN,ORK,0,,Italy,Verona,Ireland,Cork,178972.0
VRN,DME,0,,Italy,Verona,Russia,Moscow,178972.0
VRN,LCA,0,,Italy,Verona,Cyprus,Larnaca,178972.0
VRN,AOK,0,,Italy,Verona,Greece,Karpathos,178972.0
VRN,JTR,0,,Italy,Verona,Greece,Thira,178972.0
VRN,LPA,0,,Italy,Verona,Spain,Las,178972.0
VRN,MIR,0,,Italy,Verona,Tunisia,Monastir,178972.0
LJU,WAW,1,2020-04-27,Slovenia,Ljubljana,Poland,Warsaw,1330.0
LJU,LTN,0,,Slovenia,Ljubljana,United Kingdom,London,1330.0
LJU,DJE,0,,Slovenia,Ljubljana,Tunisia,Djerba,1330.0
LJU,CDG,0,,Slovenia,Ljubljana,France,Paris,1330.0
LJU,MUC,0,,Slovenia,Ljubljana,Germany,Munich,1330.0
LJU,SVO,0,,Slovenia,Ljubljana,Russia,Moscow,1330.0
LJU,BRU,0,,Slovenia,Ljubljana,Belgium,Brussels,1330.0
LJU,HEL,0,,Slovenia,Ljubljana,Finland,Helsinki,1330.0
LJU,BEG,0,,Slovenia,Ljubljana,Serbia,Beograd,1330.0
LJU,ZRH,0,,Slovenia,Ljubljana,Switzerland,Zurich,1330.0
LJU,CRL,0,,Slovenia,Ljubljana,Belgium,Brussels,1330.0
LJU,LGW,0,,Slovenia,Ljubljana,United Kingdom,London,1330.0
LJU,STN,0,,Slovenia,Ljubljana,United Kingdom,London,1330.0
LJU,IST,0,,Slovenia,Ljubljana,Turkey,Istanbul,1330.0
LJU,TLV,0,,Slovenia,Ljubljana,Israel,Tel,1330.0
LJU,FRA,0,,Slovenia,Ljubljana,Germany,Frankfurt,1330.0
LJU,TGD,0,,Slovenia,Ljubljana,Montenegro,Podgorica,1330.0
LJU,MAD,0,,Slovenia,Ljubljana,Spain,Madrid,1330.0
LJU,KBP,0,,Slovenia,Ljubljana,Ukraine,Kiev,1330.0
LJU,INI,0,,Slovenia,Ljubljana,Serbia,Nis,1330.0
LJU,AMS,0,,Slovenia,Ljubljana,Netherlands,Amsterdam,1330.0
LJU,LHR,0,,Slovenia,Ljubljana,United Kingdom,London,1330.0
LJU,SXF,0,,Slovenia,Ljubljana,Germany,Berlin,1330.0
LJU,MIR,0,,Slovenia,Ljubljana,Tunisia,Monastir,1330.0
TIA,FCO,1,2020-04-24,Albania,Tirana,Italy,Rome,562.0
TIA,MXP,0,,Albania,Tirana,Italy,Milano,562.0
TIA,ATH,0,,Albania,Tirana,Greece,Athens,562.0
TIA,LTN,0,,Albania,Tirana,United Kingdom,London,562.0
TIA,BGY,0,,Albania,Tirana,Italy,Bergamo,562.0
TIA,PSA,0,,Albania,Tirana,Italy,Pisa,562.0
TIA,ORY,0,,Albania,Tirana,France,Paris,562.0
TIA,VRN,0,,Albania,Tirana,Italy,Verona,562.0
TIA,RUH,0,,Albania,Tirana,Saudi Arabia,Riyadh,562.0
TIA,WAW,0,,Albania,Tirana,Poland,Warsaw,562.0
TIA,FMM,0,,Albania,Tirana,Germany,Memmingen,562.0
TIA,CGN,0,,Albania,Tirana,Germany,Cologne,562.0
TIA,DTM,0,,Albania,Tirana,Germany,Dortmund,562.0
TIA,PRN,0,,Albania,Tirana,Kosovo,Pristina,562.0
TIA,BLQ,0,,Albania,Tirana,Italy,Bologna,562.0
TIA,VCE,0,,Albania,Tirana,Italy,Venice,562.0
TIA,GOA,0,,Albania,Tirana,Italy,Genoa,562.0
TIA,BRU,0,,Albania,Tirana,Belgium,Brussels,562.0
TIA,STR,0,,Albania,Tirana,Germany,Stuttgart,562.0
TIA,HEL,0,,Albania,Tirana,Finland,Helsinki,562.0
TIA,HER,0,,Albania,Tirana,Greece,Heraklion,562.0
TIA,BEG,0,,Albania,Tirana,Serbia,Beograd,562.0
TIA,ZRH,0,,Albania,Tirana,Switzerland,Zurich,562.0
TIA,LGW,0,,Albania,Tirana,United Kingdom,London,562.0
TIA,TSF,0,,Albania,Tirana,Italy,Treviso,562.0
TIA,PRG,0,,Albania,Tirana,Czech Republic,Prague,562.0
TIA,TRN,0,,Albania,Tirana,Italy,Torino,562.0
TIA,STN,0,,Albania,Tirana,United Kingdom,London,562.0
TIA,IST,0,,Albania,Tirana,Turkey,Istanbul,562.0
TIA,BRI,0,,Albania,Tirana,Italy,Bari,562.0
TIA,FRA,0,,Albania,Tirana,Germany,Frankfurt,562.0
TIA,VIE,0,,Albania,Tirana,Austria,Vienna,562.0
TIA,FLR,0,,Albania,Tirana,Italy,Firenze,562.0
TIA,DUS,0,,Albania,Tirana,Germany,Dusseldorf,562.0
TIA,BUD,0,,Albania,Tirana,Hungary,Budapest,562.0
TIA,KBP,0,,Albania,Tirana,Ukraine,Kiev,562.0
TIA,SAW,0,,Albania,Tirana,Turkey,Istanbul,562.0
TIA,GVA,0,,Albania,Tirana,Switzerland,Geneva,562.0
TIA,PEG,0,,Albania,Tirana,Italy,Perugia,562.0
TIA,AMS,0,,Albania,Tirana,Netherlands,Amsterdam,562.0
TIA,OSL,0,,Albania,Tirana,Norway,Oslo,562.0
TIA,RMI,0,,Albania,Tirana,Italy,Rimini,562.0
TIA,CPH,0,,Albania,Tirana,Denmark,Copenhagen,562.0
TIA,AOI,0,,Albania,Tirana,Italy,Ancona,562.0
EVN,MSQ,1,2020-04-21,Armenia,Yerevan,Belarus,Minsk,1291.0
EVN,KBP,1,2020-04-27,Armenia,Yerevan,Ukraine,Kiev,1291.0
EVN,WAW,1,2020-04-28,Armenia,Yerevan,Poland,Warsaw,1291.0
EVN,BEY,1,2020-04-28,Armenia,Yerevan,Lebanon,Beirut,1291.0
EVN,DXB,0,,Armenia,Yerevan,United Arab Emirates,Dubai,1291.0
EVN,ATH,0,,Armenia,Yerevan,Greece,Athens,1291.0
EVN,SHJ,0,,Armenia,Yerevan,United Arab Emirates,Sharjah,1291.0
EVN,VOZ,0,,Armenia,Yerevan,Russia,Voronezh,1291.0
EVN,BGY,0,,Armenia,Yerevan,Italy,Bergamo,1291.0
EVN,VKO,0,,Armenia,Yerevan,Russia,Moscow,1291.0
EVN,VNO,0,,Armenia,Yerevan,Lithuania,Vilnius,1291.0
EVN,TBS,0,,Armenia,Yerevan,Georgia,Tbilisi,1291.0
EVN,DOH,0,,Armenia,Yerevan,Qatar,Doha,1291.0
EVN,KRR,0,,Armenia,Yerevan,Russia,Krasnodar,1291.0
EVN,CDG,0,,Armenia,Yerevan,France,Paris,1291.0
EVN,DAM,0,,Armenia,Yerevan,Syria,Damascus,1291.0
EVN,ODS,0,,Armenia,Yerevan,Ukraine,Odessa,1291.0
EVN,LYS,0,,Armenia,Yerevan,France,Lyon,1291.0
EVN,MRV,0,,Armenia,Yerevan,Russia,Cherkessk,1291.0
EVN,SVO,0,,Armenia,Yerevan,Russia,Moscow,1291.0
EVN,BRU,0,,Armenia,Yerevan,Belgium,Brussels,1291.0
EVN,KLF,0,,Armenia,Yerevan,Russia,Kaluga,1291.0
EVN,EBL,0,,Armenia,Yerevan,Iraq,Erbil,1291.0
EVN,UFA,0,,Armenia,Yerevan,Russia,Ufa,1291.0
EVN,PEE,0,,Armenia,Yerevan,Russia,Perm,1291.0
EVN,SKG,0,,Armenia,Yerevan,Greece,Thessaloniki,1291.0
EVN,GOJ,0,,Armenia,Yerevan,Russia,Nizhniy,1291.0
EVN,VOG,0,,Armenia,Yerevan,Russia,Volgograd,1291.0
EVN,KUF,0,,Armenia,Yerevan,Russia,Samara,1291.0
EVN,SVX,0,,Armenia,Yerevan,Russia,Sverdlovsk,1291.0
EVN,TLV,0,,Armenia,Yerevan,Israel,Tel,1291.0
EVN,VIE,0,,Armenia,Yerevan,Austria,Vienna,1291.0
