from,to,active
CAG,NAP,1
CAG,PMO,1
CAG,PMF,1
CAG,PSA,1
CAG,CIA,1
CAG,FCO,1
CAG,TSF,1
CAG,TRS,1
CAG,TRN,1
CAG,VRN,1
CAG,KRK,1
CAG,WMI,1
CAG,WRO,1
CAG,OPO,1
CAG,MAD,1
CAG,SVQ,1
CAG,VLC,1
CAG,ZRH,1
CAG,STN,1
CAG,BSL,0
CAG,MUC,0
CAG,AOI,0
CAG,PSR,0
CAG,LUX,0
CAG,FRA,0
CAG,MLA,0
CAG,MAN,0
CAG,ALC,0
CAG,LIL,0
CAG,ORY,0
CAG,SXB,0
CAG,ATH,0
CAG,DME,0
CAG,CDG,0
CAG,NCE,0
CAG,PRG,0
CAG,MRS,0
CAG,HAJ,0
CAG,GOA,0
CAG,NTE,0
CAG,STR,0
CAG,DOL,0
CAG,LYS,0
CAG,BIO,0
CAG,BCN,0
CAG,TLS,0
CAG,LGW,0
CAG,BOD,0
CAG,GVA,0
CAG,AMS,0
CAG,CGN,0
CAG,DUB,0
CAG,DUS,0
CAG,VCE,0
CAG,HAM,0
CAG,GRO,0
CAG,TXL,0
CTA,VIE,1
CTA,BRU,1
CTA,SOF,1
CTA,CPH,1
CTA,SSH,1
CTA,MRS,1
CTA,ORY,1
CTA,SXF,1
CTA,FRA,1
CTA,STR,1
CTA,ATH,1
CTA,BUD,1
CTA,AOI,1
CTA,BRI,1
CTA,BLQ,1
CTA,BSL,0
CTA,LIN,0
CTA,OSL,0
CTA,MUC,0
CTA,PSR,0
CTA,BDS,0
CTA,IST,0
CTA,TLV,0
CTA,LUX,0
CTA,MLA,0
CTA,MAN,0
CTA,LIL,0
CTA,ARN,0
CTA,DME,0
CTA,IAS,0
CTA,NCE,0
CTA,KRK,0
CTA,FCO,0
CTA,SVQ,0
CTA,NTE,0
CTA,FLR,0
CTA,CMN,0
CTA,ZRH,0
CTA,LYS,0
CTA,RHO,0
CTA,TRN,0
CTA,TLS,0
CTA,VLC,0
CTA,DUB,0
CTA,DUS,0
CTA,BRS,0
CTA,RIX,0
CTA,VCE,0
CTA,HAM,0
CTA,TXL,0
CTA,LTN,0
CTA,KBP,0
CTA,DXB,0
CTA,TRS,0
CTA,EIN,0
CTA,CAG,0
CTA,WAW,0
CTA,TSF,0
CTA,MXP,0
CTA,CDG,0
CTA,PRG,0
CTA,PEG,0
CTA,MAD,0
CTA,GOA,0
CTA,OTP,0
CTA,BGY,0
CTA,OLB,0
CTA,BCN,0
CTA,EDI,0
CTA,KTW,0
CTA,LGW,0
CTA,NAP,0
CTA,PSA,0
CTA,BOD,0
CTA,GVA,0
CTA,AMS,0
CTA,CGN,0
CTA,BTS,0
CTA,VRN,0
CTA,RAK,0
CUF,BRI,1
CUF,CAG,1
CUF,CMN,1
FLR,TIA,1
FLR,MUC,1
FLR,FCO,1
FLR,AMS,1
FLR,MAD,1
FLR,STR,0
FLR,LTN,0
FLR,ZRH,0
FLR,BIO,0
FLR,TLV,0
FLR,LUX,0
FLR,FRA,0
FLR,PMO,0
FLR,MAN,0
FLR,ORY,0
FLR,BCN,0
FLR,EDI,0
FLR,CTA,0
FLR,LGW,0
FLR,JTR,0
FLR,CDG,0
FLR,STN,0
FLR,VIE,0
FLR,PRG,0
FLR,GVA,0
FLR,DUS,0
FLR,CPH,0
FLR,BRU,0
FLR,BEG,0
FLR,OTP,0
FLR,LIS,0
FLR,JMK,0
FLR,LCY,0
GOA,TIA,1
GOA,CDG,1
GOA,BRI,1
GOA,CTA,1
GOA,NAP,1
GOA,PMO,1
GOA,FCO,1
GOA,AMS,1
GOA,STN,1
GOA,IBZ,0
GOA,MUC,0
GOA,PNL,0
GOA,BDS,0
GOA,PMI,0
GOA,FRA,0
GOA,CAG,0
GOA,LMP,0
GOA,OLB,0
GOA,BCN,0
GOA,MAH,0
GOA,AGP,0
GOA,ATH,0
GOA,LGW,0
GOA,DME,0
GOA,JTR,0
GOA,VIE,0
GOA,CPH,0
GOA,CFU,0
GOA,MAD,0
GOA,JMK,0
GOA,HER,0
GOA,AHO,0
GOA,SUF,0
SUF,VIE,1
SUF,CRL,1
SUF,TXL,1
SUF,HHN,1
SUF,FKB,1
SUF,BLQ,1
SUF,BGY,1
SUF,LIN,1
SUF,MXP,1
SUF,PSA,1
SUF,FCO,1
SUF,TSF,1
SUF,TRN,1
SUF,VRN,1
SUF,MLA,1
SUF,KRK,1
SUF,ZRH,1
SUF,STN,1
SUF,STR,0
SUF,BSL,0
SUF,MUC,0
SUF,ODS,0
SUF,SZG,0
SUF,KBP,0
SUF,LUX,0
SUF,FRA,0
SUF,HRK,0
SUF,BRQ,0
SUF,PRG,0
SUF,GVA,0
SUF,CGN,0
SUF,DUS,0
SUF,BTS,0
SUF,BRU,0
SUF,HAJ,0
SUF,GOA,0
SUF,YYZ,0
SUF,LEJ,0
LIN,NCE,1
LIN,DUB,1
LIN,AHO,1
LIN,BRI,1
LIN,BDS,1
LIN,CAG,1
LIN,CTA,1
LIN,SUF,1
LIN,NAP,1
LIN,PMO,1
LIN,FCO,1
LIN,AMS,1
LIN,MAD,1
LIN,ARN,1
LIN,LHR,1
LIN,STR,0
LIN,IBZ,0
LIN,PSR,0
LIN,RLG,0
LIN,PNL,0
LIN,PMI,0
LIN,LUX,0
LIN,TRS,0
LIN,FRA,0
LIN,MLA,0
LIN,RHO,0
LIN,LMP,0
LIN,ORY,0
LIN,MAH,0
LIN,EDI,0
LIN,TPS,0
LIN,LGW,0
LIN,CDG,0
LIN,GVA,0
LIN,CGN,0
LIN,DUS,0
LIN,CFU,0
LIN,BRU,0
LIN,PEG,0
LIN,REG,0
LIN,HAM,0
LIN,HER,0
LIN,LCY,0
MXP,TIA,1
MXP,ALG,1
MXP,VIE,1
MXP,GYD,1
MXP,BRU,1
MXP,SID,1
MXP,CYO,1
MXP,HAV,1
MXP,HOG,1
MXP,CPH,1
MXP,LRM,1
MXP,CAI,1
MXP,RMF,1
MXP,SSH,1
MXP,ADD,1
MXP,MRS,1
MXP,CDG,1
MXP,KUT,1
MXP,SXF,1
MXP,TXL,1
MXP,DUS,1
MXP,FRA,1
MXP,HKG,1
MXP,BUD,1
MXP,DEB,1
MXP,IKA,1
MXP,DUB,1
MXP,TLV,1
MXP,AHO,1
MXP,BRI,1
MXP,BDS,1
MXP,CAG,1
MXP,CTA,1
MXP,CIY,1
MXP,SUF,1
MXP,NAP,1
MXP,PMO,1
MXP,FCO,1
MXP,NRT,1
MXP,KWI,1
MXP,BEY,1
MXP,KUN,1
MXP,VNO,1
MXP,LUX,1
MXP,KIV,1
MXP,TGD,1
MXP,AMS,1
MXP,OHD,1
MXP,SKP,1
MXP,OSL,1
MXP,MCT,1
MXP,OPO,1
MXP,DOH,1
MXP,OTP,1
MXP,SVO,1
MXP,ICN,1
MXP,ALC,1
MXP,BCN,1
MXP,LPA,1
MXP,IBZ,1
MXP,MAD,1
MXP,AGP,1
MXP,PMI,1
MXP,SVQ,1
MXP,VLC,1
MXP,ARN,1
MXP,TUN,1
MXP,BRS,1
MXP,LPL,1
MXP,LGW,1
MXP,LHR,1
MXP,LTN,1
MXP,STN,1
MXP,MAN,1
MXP,MIA,1
MXP,JFK,1
MXP,CHQ,0
MXP,MUC,0
MXP,BAH,0
MXP,ADB,0
MXP,IST,0
MXP,MLA,0
MXP,KEF,0
MXP,ORY,0
MXP,TAS,0
MXP,LCA,0
MXP,FAO,0
MXP,NKG,0
MXP,JED,0
MXP,UGC,0
MXP,DME,0
MXP,VRA,0
MXP,KRK,0
MXP,NCE,0
MXP,NOS,0
MXP,NTE,0
MXP,LED,0
MXP,KLX,0
MXP,PVG,0
MXP,TIV,0
MXP,STR,0
MXP,CMN,0
MXP,LEI,0
MXP,DBB,0
MXP,ZRH,0
MXP,LYS,0
MXP,EFL,0
MXP,RHO,0
MXP,GRX,0
MXP,TLS,0
MXP,MUH,0
MXP,MSQ,0
MXP,RIX,0
MXP,VCE,0
MXP,HAM,0
MXP,BGO,0
MXP,BVC,0
MXP,DEL,0
MXP,KBP,0
MXP,SIN,0
MXP,ZTH,0
MXP,DXB,0
MXP,KGS,0
MXP,BKK,0
MXP,WAW,0
MXP,HEL,0
MXP,AGA,0
MXP,VKO,0
MXP,ACE,0
MXP,MAH,0
MXP,ATH,0
MXP,ZNZ,0
MXP,EWR,0
MXP,PRG,0
MXP,SOF,0
MXP,BLQ,0
MXP,AUH,0
MXP,LDE,0
MXP,HRG,0
MXP,LIS,0
MXP,MIR,0
MXP,HER,0
MXP,MLE,0
MXP,TFS,0
MXP,TPE,0
MXP,GRU,0
MXP,DJE,0
MXP,BIO,0
MXP,MED,0
MXP,LXR,0
MXP,PVK,0
MXP,FUE,0
MXP,OLB,0
MXP,SDQ,0
MXP,AOK,0
MXP,EDI,0
MXP,JSI,0
MXP,JTR,0
MXP,BOD,0
MXP,SAW,0
MXP,PEK,0
MXP,GVA,0
MXP,CGN,0
MXP,RUH,0
MXP,CFU,0
MXP,BEG,0
MXP,VRN,0
MXP,RAK,0
MXP,HND,0
MXP,SVG,0
MXP,ATL,0
MXP,AQJ,0
MXP,AMM,0
MXP,ZIA,0
MXP,JMK,0
MXP,YYZ,0
NAP,BSL,0
NAP,CHQ,0
NAP,LIN,0
NAP,OSL,0
NAP,MUC,0
NAP,WMI,0
NAP,IST,0
NAP,TLV,0
NAP,LUX,0
NAP,FRA,0
NAP,PMO,0
NAP,ORK,0
NAP,MLA,0
NAP,MAN,0
NAP,ALC,0
NAP,ORY,0
NAP,SVO,0
NAP,CTA,0
NAP,ARN,0
NAP,DME,0
NAP,STN,0
NAP,NCE,0
NAP,KRK,0
NAP,TUN,0
NAP,MRS,0
NAP,FCO,0
NAP,HAJ,0
NAP,SVQ,0
NAP,SSH,0
NAP,NYO,0
NAP,NTE,0
NAP,SKG,0
NAP,AHO,0
NAP,STR,0
NAP,IBZ,0
NAP,CMN,0
NAP,LWO,0
NAP,ZRH,0
NAP,BFS,0
NAP,LYS,0
NAP,KUN,0
NAP,SXF,0
NAP,EFL,0
NAP,BRE,0
NAP,RHO,0
NAP,GRX,0
NAP,TRN,0
NAP,TLS,0
NAP,VLC,0
NAP,KUT,0
NAP,LPL,0
NAP,DUB,0
NAP,CPH,0
NAP,DUS,0
NAP,BRS,0
NAP,VCE,0
NAP,HAM,0
NAP,TXL,0
NAP,BHX,0
NAP,LTN,0
NAP,KBP,0
NAP,ZTH,0
NAP,DXB,0
NAP,TRS,0
NAP,EIN,0
NAP,CAG,0
NAP,WAW,0
NAP,TSF,0
NAP,HEL,0
NAP,MXP,0
NAP,MAH,0
NAP,ATH,0
NAP,WRO,0
NAP,CDG,0
NAP,VIE,0
NAP,EWR,0
NAP,PRG,0
NAP,SOF,0
NAP,BUD,0
NAP,MAD,0
NAP,GOA,0
NAP,OTP,0
NAP,NUE,0
NAP,LIS,0
NAP,HRG,0
NAP,HER,0
NAP,LBA,0
NAP,TFS,0
NAP,BGY,0
NAP,BIO,0
NAP,PMI,0
NAP,GLA,0
NAP,PVK,0
NAP,OLB,0
NAP,BCN,0
NAP,HHN,0
NAP,EDI,0
NAP,AGP,0
NAP,LGW,0
NAP,JSI,0
NAP,JTR,0
NAP,BOD,0
NAP,GVA,0
NAP,AMS,0
NAP,CGN,0
NAP,CRL,0
NAP,CFU,0
NAP,BRU,0
NAP,VRN,0
NAP,RAK,0
NAP,JMK,0
OLB,ORY,1
OLB,MUC,1
OLB,FCO,1
OLB,ZRH,1
OLB,STR,0
OLB,BSL,0
OLB,OSL,0
OLB,BRI,0
OLB,AOI,0
OLB,BGY,0
OLB,DOL,0
OLB,LTN,0
OLB,SZG,0
OLB,LYS,0
OLB,LUX,0
OLB,LHR,0
OLB,SXF,0
OLB,FRA,0
OLB,PMO,0
OLB,MAN,0
OLB,LIL,0
OLB,MXP,0
OLB,BCN,0
OLB,SXB,0
OLB,TRN,0
OLB,TLS,0
OLB,LGW,0
OLB,NAP,0
OLB,CTA,0
OLB,ARN,0
OLB,DME,0
OLB,PSA,0
OLB,BOD,0
OLB,CDG,0
OLB,NCE,0
OLB,VIE,0
OLB,PRG,0
OLB,GVA,0
OLB,AMS,0
OLB,CGN,0
OLB,MRS,0
OLB,DUS,0
OLB,CPH,0
OLB,BRU,0
OLB,BRS,0
OLB,BLQ,0
OLB,RIX,0
OLB,VRN,0
OLB,MAD,0
OLB,HAJ,0
OLB,GOA,0
OLB,NTE,0
OLB,VCE,0
OLB,HAM,0
PMO,VIE,1
PMO,CRL,1
PMO,BOD,1
PMO,MRS,1
PMO,MPL,1
PMO,BVA,1
PMO,ORY,1
PMO,TLS,1
PMO,SXF,1
PMO,CGN,1
PMO,DUS,1
PMO,HHN,1
PMO,FMM,1
PMO,NUE,1
PMO,NRN,1
PMO,BUD,1
PMO,DUB,1
PMO,AOI,1
PMO,BRI,1
PMO,BLQ,1
PMO,CAG,1
PMO,GOA,1
PMO,BGY,1
PMO,LIN,1
PMO,MXP,1
PMO,NAP,1
PMO,PSR,1
PMO,PSA,1
PMO,FCO,1
PMO,TSF,1
PMO,TRN,1
PMO,VCE,1
PMO,VRN,1
PMO,KRK,1
PMO,WRO,1
PMO,OTP,1
PMO,MAD,1
PMO,SVQ,1
PMO,VLC,1
PMO,ARN,1
PMO,TUN,1
PMO,STN,1
PMO,MAN,1
PMO,OSL,0
PMO,MUC,0
PMO,BDS,0
PMO,LUX,0
PMO,FRA,0
PMO,MLA,0
PMO,LIL,0
PMO,CTA,0
PMO,NCE,0
PMO,NTE,0
PMO,FLR,0
PMO,STR,0
PMO,IBZ,0
PMO,RTM,0
PMO,ZRH,0
PMO,LYS,0
PMO,RHO,0
PMO,LPL,0
PMO,CPH,0
PMO,LTN,0
PMO,ZTH,0
PMO,LHR,0
PMO,SXB,0
PMO,ATH,0
PMO,CDG,0
PMO,EWR,0
PMO,HER,0
PMO,BIO,0
PMO,PMI,0
PMO,OLB,0
PMO,BCN,0
PMO,AGP,0
PMO,LGW,0
PMO,JTR,0
PMO,GVA,0
PMO,CFU,0
PMO,BRU,0
PMF,CAG,1
PMF,KIV,1
PEG,TIA,1
PEG,VIE,1
PEG,CRL,1
PEG,CTA,1
PEG,MLA,1
PEG,STN,1
PEG,LHR,0
PEG,RTM,0
PEG,LIN,0
PSR,CRL,1
PSR,PRG,1
PSR,HHN,1
PSR,NRN,1
PSR,CTA,1
PSR,BGY,1
PSR,PMO,1
PSR,MLA,1
PSR,KRK,1
PSR,WMI,1
PSR,OTP,1
PSR,STN,1
PSR,LIN,0
PSR,CAG,0
PSR,GRO,0
PSA,TIA,1
PSA,CRL,1
PSA,PRG,1
PSA,BLL,1
PSA,CPH,1
PSA,HEL,1
PSA,BVA,1
PSA,ORY,1
PSA,SXF,1
PSA,FRA,1
PSA,NRN,1
PSA,BUD,1
PSA,DUB,1
PSA,AHO,1
PSA,BRI,1
PSA,BDS,1
PSA,CAG,1
PSA,CTA,1
PSA,SUF,1
PSA,PMO,1
PSA,FCO,1
PSA,TPS,1
PSA,MLA,1
PSA,CMN,1
PSA,FEZ,1
PSA,RAK,1
PSA,EIN,1
PSA,OSL,1
PSA,GDN,1
PSA,KRK,1
PSA,WMI,1
PSA,OTP,1
PSA,VKO,1
PSA,FUE,1
PSA,MAD,1
PSA,SVQ,1
PSA,VLC,1
PSA,GOT,1
PSA,ARN,1
PSA,NYO,1
PSA,KBP,1
PSA,EMA,1
PSA,EDI,1
PSA,PIK,1
PSA,LBA,1
PSA,STN,1
PSA,MAN,1
PSA,MUC,0
PSA,DOH,0
PSA,BHX,0
PSA,LTN,0
PSA,IST,0
PSA,LHR,0
PSA,ATH,0
PSA,DME,0
PSA,LPA,0
PSA,NTE,0
PSA,LIS,0
PSA,IBZ,0
PSA,RTM,0
PSA,CIY,0
PSA,TFS,0
PSA,EFL,0
PSA,RHO,0
PSA,OLB,0
PSA,BCN,0
PSA,LGW,0
PSA,BOD,0
PSA,KUT,0
PSA,AMS,0
PSA,CGN,0
PSA,BRS,0
PSA,BRU,0
PSA,NCL,0
PSA,GRO,0
RMI,TIA,1
RMI,VIE,1
RMI,BUD,1
RMI,KUN,1
RMI,KRK,1
RMI,WMI,1
RMI,VKO,1
RMI,STN,1
RMI,IBZ,0
RMI,MUC,0
RMI,ODS,0
RMI,KBP,0
RMI,LUX,0
RMI,HRK,0
RMI,WAW,0
RMI,SVO,0
RMI,DME,0
RMI,SVX,0
RMI,OZH,0
RMI,KRR,0
RMI,LED,0
RMI,MIR,0
FCO,DEN,0
FCO,CAN,0
FCO,BSL,0
FCO,LIN,0
FCO,OSL,0
FCO,MUC,0
FCO,DOH,0
FCO,ICN,0
FCO,IEV,0
FCO,CTU,0
FCO,BDS,0
FCO,CUN,0
FCO,IST,0
FCO,TLV,0
FCO,LUX,0
FCO,TLL,0
FCO,MRU,0
FCO,FRA,0
FCO,PMO,0
FCO,RMF,0
FCO,LMO,0
FCO,GIG,0
FCO,MLA,0
FCO,MAN,0
FCO,ALC,0
FCO,EZE,0
FCO,BOS,0
FCO,SFO,0
FCO,ORY,0
FCO,TAS,0
FCO,LCA,0
FCO,SVO,0
FCO,TGD,0
FCO,CTA,0
FCO,JED,0
FCO,UGC,0
FCO,CKG,0
FCO,DME,0
FCO,ARN,0
FCO,IAS,0
FCO,NCE,0
FCO,KRK,0
FCO,TUN,0
FCO,MRS,0
FCO,MPL,0
FCO,YUL,0
FCO,NOS,0
FCO,CAI,0
FCO,SVQ,0
FCO,SSH,0
FCO,NTE,0
FCO,AJA,0
FCO,REG,0
FCO,LED,0
FCO,LCY,0
FCO,PVG,0
FCO,FLR,0
FCO,AHO,0
FCO,STR,0
FCO,GYD,0
FCO,IBZ,0
FCO,YYC,0
FCO,BEY,0
FCO,RTM,0
FCO,CMN,0
FCO,LWO,0
FCO,ZRH,0
FCO,LYS,0
FCO,IAD,0
FCO,KWI,0
FCO,EFL,0
FCO,RHO,0
FCO,ALG,0
FCO,PHL,0
FCO,XIY,0
FCO,TRN,0
FCO,INI,0
FCO,TPS,0
FCO,TLS,0
FCO,HAV,0
FCO,VLC,0
FCO,KUT,0
FCO,SVX,0
FCO,TIA,0
FCO,DUB,0
FCO,CPH,0
FCO,DUS,0
FCO,BRS,0
FCO,MSQ,0
FCO,RIX,0
FCO,LRM,0
FCO,VCE,0
FCO,HAM,0
FCO,SID,0
FCO,TXL,0
FCO,DTW,0
FCO,BGO,0
FCO,CLT,0
FCO,BVC,0
FCO,SCL,0
FCO,BRI,0
FCO,BHX,0
FCO,WUH,0
FCO,LTN,0
FCO,PNL,0
FCO,DEL,0
FCO,DFW,0
FCO,KBP,0
FCO,SIN,0
FCO,ZTH,0
FCO,DXB,0
FCO,LHR,0
FCO,TRS,0
FCO,KGS,0
FCO,SCU,0
FCO,BKK,0
FCO,CAG,0
FCO,WAW,0
FCO,HEL,0
FCO,MXP,0
FCO,HGH,0
FCO,VKO,0
FCO,MAH,0
FCO,ATH,0
FCO,ZNZ,0
FCO,CDG,0
FCO,CYO,0
FCO,VIE,0
FCO,EWR,0
FCO,PRG,0
FCO,SOF,0
FCO,BLQ,0
FCO,BUD,0
FCO,LAX,0
FCO,MAD,0
FCO,AUH,0
FCO,GOA,0
FCO,OTP,0
FCO,LDE,0
FCO,TSR,0
FCO,LIS,0
FCO,HER,0
FCO,ADD,0
FCO,MIA,0
FCO,NBO,0
FCO,MLE,0
FCO,LBA,0
FCO,CIY,0
FCO,TFS,0
FCO,JFK,0
FCO,BGY,0
FCO,TPE,0
FCO,GRU,0
FCO,DJE,0
FCO,BIO,0
FCO,PMI,0
FCO,MED,0
FCO,MEX,0
FCO,GLA,0
FCO,PVK,0
FCO,CWL,0
FCO,LMP,0
FCO,NRT,0
FCO,FUE,0
FCO,BCM,0
FCO,OLB,0
FCO,BCN,0
FCO,ORD,0
FCO,AOK,0
FCO,AGP,0
FCO,LGW,0
FCO,NAP,0
FCO,JSI,0
FCO,PSA,0
FCO,JTR,0
FCO,BOD,0
FCO,SAW,0
FCO,PEK,0
FCO,AMS,0
FCO,GVA,0
FCO,CGN,0
FCO,RUH,0
FCO,CFU,0
FCO,BRU,0
FCO,SZX,0
FCO,BEG,0
FCO,VRN,0
FCO,JNB,0
FCO,HKG,0
FCO,HND,0
FCO,MBA,0
FCO,ATL,0
FCO,NCL,0
FCO,AMM,0
FCO,KIV,0
FCO,ZIA,0
FCO,JMK,0
FCO,YYZ,0
FCO,SUF,0
CIA,EVN,1
CIA,CRL,1
CIA,SOF,1
CIA,PFO,1
CIA,PRG,1
CIA,BLL,1
CIA,CPH,1
CIA,BOD,1
CIA,BVA,1
CIA,SXF,1
CIA,CGN,1
CIA,HHN,1
CIA,FKB,1
CIA,NRN,1
CIA,ATH,1
CIA,SKG,1
CIA,BUD,1
CIA,DUB,1
CIA,CAG,1
CIA,VNO,1
CIA,KIV,1
CIA,RAK,1
CIA,RBA,1
CIA,EIN,1
CIA,SKP,1
CIA,KTW,1
CIA,KRK,1
CIA,POZ,1
CIA,WMI,1
CIA,WRO,1
CIA,LIS,1
CIA,OPO,1
CIA,OTP,1
CIA,CLJ,1
CIA,CRA,1
CIA,SCV,1
CIA,TSR,1
CIA,BTS,1
CIA,MAD,1
CIA,SDR,1
CIA,VLC,1
CIA,GOT,1
CIA,EMA,1
CIA,EDI,1
CIA,PIK,1
CIA,STN,1
CIA,MAN,1
CIA,PMI,0
CIA,IAS,0
CIA,SCQ,0
CIA,MRS,0
CIA,CFU,0
CIA,SVQ,0
CIA,LDE,0
CIA,NUE,0
TPS,PRG,1
TPS,FKB,1
TPS,BLQ,1
TPS,BGY,1
TPS,PSA,1
TPS,FCO,1
TPS,MLA,1
TPS,TRN,0
TPS,LIN,0
TRS,BRI,1
TRS,CAG,1
TRS,NAP,1
TRS,FCO,1
TRS,MLA,1
TRS,VLC,1
TRS,STN,1
TRS,HAJ,0
TRS,LIN,0
TRS,FRA,0
TRS,CTA,0
TRS,MUC,0
TRS,NUE,0
TRS,HAM,0
TRS,CGN,0
TRS,DUS,0
TRN,TIA,1
TRN,CRL,1
TRN,CDG,1
TRN,MUC,1
TRN,BRI,1
TRN,BDS,1
TRN,CAG,1
TRN,CTA,1
TRN,SUF,1
TRN,NAP,1
TRN,PMO,1
TRN,FCO,1
TRN,MLA,1
TRN,KIV,1
TRN,RAK,1
TRN,AMS,1
TRN,OTP,1
TRN,BCN,1
TRN,IBZ,1
TRN,MAH,1
TRN,PMI,1
TRN,VLC,1
TRN,ARN,1
TRN,LGW,1
TRN,LTN,1
TRN,STN,1
TRN,CIY,0
TRN,CMN,0
TRN,BHX,0
TRN,PNL,0
TRN,SXF,0
TRN,FRA,0
TRN,MAN,0
TRN,WAW,0
TRN,LMP,0
TRN,GOT,0
TRN,BCM,0
TRN,OLB,0
TRN,EDI,0
TRN,TPS,0
TRN,JSI,0
TRN,DME,0
TRN,IAS,0
TRN,DUB,0
TRN,CPH,0
TRN,BRS,0
TRN,MAD,0
TRN,REG,0
TRN,JMK,0
TRN,RMI,0
TRN,AHO,0
VCE,TIA,1
VCE,CPH,1
VCE,HEL,1
VCE,BOD,1
VCE,LYS,1
VCE,MRS,1
VCE,NTE,1
VCE,CDG,1
VCE,TLS,1
VCE,TXL,1
VCE,HAJ,1
VCE,MUC,1
VCE,ATH,1
VCE,JTR,1
VCE,DUB,1
VCE,TLV,1
VCE,BRI,1
VCE,CTA,1
VCE,PMO,1
VCE,FCO,1
VCE,LUX,1
VCE,KIV,1
VCE,CMN,1
VCE,AMS,1
VCE,OSL,1
VCE,BCN,1
VCE,BIO,1
VCE,MAD,1
VCE,AGP,1
VCE,ARN,1
VCE,BFS,1
VCE,BRS,1
VCE,LBA,1
VCE,STN,1
VCE,MAN,1
VCE,BSL,0
VCE,DOH,0
VCE,ICN,0
VCE,BDS,0
VCE,IST,0
VCE,FRA,0
VCE,RMF,0
VCE,MLA,0
VCE,ALC,0
VCE,ORY,0
VCE,SVO,0
VCE,DME,0
VCE,NCE,0
VCE,TUN,0
VCE,YUL,0
VCE,SVQ,0
VCE,SSH,0
VCE,KLX,0
VCE,LCY,0
VCE,SKG,0
VCE,AHO,0
VCE,STR,0
VCE,IBZ,0
VCE,ZRH,0
VCE,EFL,0
VCE,RHO,0
VCE,PHL,0
VCE,LPL,0
VCE,DUS,0
VCE,RIX,0
VCE,HAM,0
VCE,BHX,0
VCE,LTN,0
VCE,PNL,0
VCE,KBP,0
VCE,ZTH,0
VCE,DXB,0
VCE,LHR,0
VCE,KGS,0
VCE,SMI,0
VCE,CAG,0
VCE,WAW,0
VCE,ACE,0
VCE,MAH,0
VCE,ZAZ,0
VCE,VIE,0
VCE,EWR,0
VCE,PRG,0
VCE,HRG,0
VCE,LIS,0
VCE,HER,0
VCE,JFK,0
VCE,PMI,0
VCE,GLA,0
VCE,PVK,0
VCE,LMP,0
VCE,OLB,0
VCE,ORD,0
VCE,AOK,0
VCE,EDI,0
VCE,LGW,0
VCE,NAP,0
VCE,JSI,0
VCE,SAW,0
VCE,GVA,0
VCE,CGN,0
VCE,CFU,0
VCE,BRU,0
VCE,BEG,0
VCE,RAK,0
VCE,ATL,0
VCE,AQJ,0
VCE,JMK,0
VCE,YYZ,0
VRN,TIA,1
VRN,CRL,1
VRN,MUC,1
VRN,DUB,1
VRN,BRI,1
VRN,BDS,1
VRN,CAG,1
VRN,CTA,1
VRN,SUF,1
VRN,NAP,1
VRN,PMO,1
VRN,FCO,1
VRN,KIV,1
VRN,BHX,1
VRN,LGW,1
VRN,STN,1
VRN,MAN,1
VRN,EMA,0
VRN,IBZ,0
VRN,LBA,0
VRN,OSL,0
VRN,BVC,0
VRN,TFS,0
VRN,LTN,0
VRN,PNL,0
VRN,BFS,0
VRN,PMI,0
VRN,LXR,0
VRN,ZTH,0
VRN,TLV,0
VRN,FRA,0
VRN,KGS,0
VRN,PVK,0
VRN,ORK,0
VRN,MLA,0
VRN,RMF,0
VRN,RHO,0
VRN,WAW,0
VRN,SMI,0
VRN,LMP,0
VRN,KEF,0
VRN,MXP,0
VRN,FUE,0
VRN,TUN,0
VRN,OLB,0
VRN,LCA,0
VRN,SVO,0
VRN,MAH,0
VRN,FAO,0
VRN,EDI,0
VRN,AOK,0
VRN,ATH,0
VRN,JSI,0
VRN,DME,0
VRN,JTR,0
VRN,IAS,0
VRN,KRK,0
VRN,BLQ,0
VRN,AMS,0
VRN,CGN,0
VRN,DUS,0
VRN,BRU,0
VRN,LPA,0
VRN,RIX,0
VRN,MAD,0
VRN,SSH,0
VRN,LED,0
VRN,MIR,0
VRN,JMK,0
VRN,HER,0
VRN,RMI,0
VRN,AHO,0
LJU,CRL,1
LJU,CDG,1
LJU,WAW,1
LJU,LGW,1
LJU,LTN,1
LJU,STN,1
LJU,MUC,0
LJU,ZRH,0
LJU,DJE,0
LJU,KBP,0
LJU,IST,0
LJU,TLV,0
LJU,LHR,0
LJU,SXF,0
LJU,FRA,0
LJU,HEL,0
LJU,SVO,0
LJU,TGD,0
LJU,INI,0
LJU,AMS,0
LJU,BRU,0
LJU,BEG,0
LJU,MAD,0
LJU,MIR,0
TIA,VIE,1
TIA,BRU,1
TIA,DTM,1
TIA,DUS,1
TIA,FRA,1
TIA,FMM,1
TIA,HER,1
TIA,BUD,1
TIA,AOI,1
TIA,BRI,1
TIA,BLQ,1
TIA,FLR,1
TIA,GOA,1
TIA,BGY,1
TIA,MXP,1
TIA,PEG,1
TIA,PSA,1
TIA,RMI,1
TIA,FCO,1
TIA,TSF,1
TIA,TRN,1
TIA,VCE,1
TIA,VRN,1
TIA,AMS,1
TIA,GVA,1
TIA,ZRH,1
TIA,IST,1
TIA,LTN,1
TIA,STN,1
TIA,STR,0
TIA,OSL,0
TIA,PRN,0
TIA,KBP,0
