date,prov_state,country,lat,long,cum_case,location,new_case,cum_death,new_death,cum_cured,new_cured,distance_hubei
2020-02-06,Shanghai,China,31.202,121.4491,257,Shanghai,14.0,1.0,0.0,25.0,10.0,874.388133582742
2020-02-07,Shanghai,China,31.202,121.4491,277,Shanghai,20.0,1.0,0.0,30.0,5.0,874.388133582742
2020-02-08,Shanghai,China,31.202,121.4491,286,Shanghai,9.0,1.0,0.0,41.0,11.0,874.388133582742
2020-02-09,Shanghai,China,31.202,121.4491,293,Shanghai,7.0,1.0,0.0,44.0,3.0,874.388133582742
2020-02-10,Shanghai,China,31.202,121.4491,299,Shanghai,6.0,1.0,0.0,48.0,4.0,874.388133582742
2020-02-11,Shanghai,China,31.202,121.4491,303,Shanghai,4.0,1.0,0.0,52.0,4.0,874.388133582742
2020-02-12,Shanghai,China,31.202,121.4491,311,Shanghai,8.0,1.0,0.0,57.0,5.0,874.388133582742
2020-02-13,Shanghai,China,31.202,121.4491,315,Shanghai,4.0,1.0,0.0,62.0,5.0,874.388133582742
2020-02-14,Shanghai,China,31.202,121.4491,318,Shanghai,3.0,1.0,0.0,90.0,28.0,874.388133582742
2020-02-15,Shanghai,China,31.202,121.4491,326,Shanghai,8.0,1.0,0.0,124.0,34.0,874.388133582742
2020-02-16,Shanghai,China,31.202,121.4491,328,Shanghai,2.0,1.0,0.0,140.0,16.0,874.388133582742
2020-02-17,Shanghai,China,31.202,121.4491,333,Shanghai,5.0,1.0,0.0,161.0,21.0,874.388133582742
2020-02-18,Shanghai,China,31.202,121.4491,333,Shanghai,0.0,1.0,0.0,177.0,16.0,874.388133582742
2020-02-19,Shanghai,China,31.202,121.4491,333,Shanghai,0.0,2.0,1.0,186.0,9.0,874.388133582742
2020-02-20,Shanghai,China,31.202,121.4491,334,Shanghai,1.0,2.0,0.0,199.0,13.0,874.388133582742
2020-02-21,Shanghai,China,31.202,121.4491,334,Shanghai,0.0,2.0,0.0,211.0,12.0,874.388133582742
2020-02-22,Shanghai,China,31.202,121.4491,335,Shanghai,1.0,3.0,1.0,227.0,16.0,874.388133582742
2020-02-23,Shanghai,China,31.202,121.4491,335,Shanghai,0.0,3.0,0.0,249.0,22.0,874.388133582742
2020-02-24,Shanghai,China,31.202,121.4491,335,Shanghai,0.0,3.0,0.0,261.0,12.0,874.388133582742
2020-02-25,Shanghai,China,31.202,121.4491,336,Shanghai,1.0,3.0,0.0,268.0,7.0,874.388133582742
2020-02-26,Shanghai,China,31.202,121.4491,337,Shanghai,1.0,3.0,0.0,272.0,4.0,874.388133582742
2020-02-27,Shanghai,China,31.202,121.4491,337,Shanghai,0.0,3.0,0.0,276.0,4.0,874.388133582742
2020-02-28,Shanghai,China,31.202,121.4491,337,Shanghai,0.0,3.0,0.0,279.0,3.0,874.388133582742
2020-02-29,Shanghai,China,31.202,121.4491,337,Shanghai,0.0,3.0,0.0,287.0,8.0,874.388133582742
2020-03-01,Shanghai,China,31.202,121.4491,337,Shanghai,0.0,3.0,0.0,290.0,3.0,874.388133582742
2020-03-02,Shanghai,China,31.202,121.4491,337,Shanghai,0.0,3.0,0.0,292.0,2.0,874.388133582742
2020-03-03,Shanghai,China,31.202,121.4491,338,Shanghai,1.0,3.0,0.0,294.0,2.0,874.388133582742
2020-03-04,Shanghai,China,31.202,121.4491,338,Shanghai,0.0,3.0,0.0,298.0,4.0,874.388133582742
2020-03-05,Shanghai,China,31.202,121.4491,339,Shanghai,1.0,3.0,0.0,303.0,5.0,874.388133582742
2020-03-06,Shanghai,China,31.202,121.4491,342,Shanghai,3.0,3.0,0.0,306.0,3.0,874.388133582742
2020-03-07,Shanghai,China,31.202,121.4491,342,Shanghai,0.0,3.0,0.0,313.0,7.0,874.388133582742
2020-03-08,Shanghai,China,31.202,121.4491,342,Shanghai,0.0,3.0,0.0,314.0,1.0,874.388133582742
2020-03-09,Shanghai,China,31.202,121.4491,342,Shanghai,0.0,3.0,0.0,315.0,1.0,874.388133582742
2020-03-10,Shanghai,China,31.202,121.4491,344,Shanghai,2.0,3.0,0.0,319.0,4.0,874.388133582742
2020-03-11,Shanghai,China,31.202,121.4491,344,Shanghai,0.0,3.0,0.0,320.0,1.0,874.388133582742
2020-03-12,Shanghai,China,31.202,121.4491,344,Shanghai,0.0,3.0,0.0,321.0,1.0,874.388133582742
2020-03-13,Shanghai,China,31.202,121.4491,346,Shanghai,2.0,3.0,0.0,324.0,3.0,874.388133582742
2020-03-14,Shanghai,China,31.202,121.4491,353,Shanghai,7.0,3.0,0.0,324.0,0.0,874.388133582742
2020-03-15,Shanghai,China,31.202,121.4491,353,Shanghai,0.0,3.0,0.0,324.0,0.0,874.388133582742
2020-03-16,Shanghai,China,31.202,121.4491,355,Shanghai,2.0,3.0,0.0,325.0,1.0,874.388133582742
2020-03-17,Shanghai,China,31.202,121.4491,358,Shanghai,3.0,3.0,0.0,325.0,0.0,874.388133582742
2020-03-18,Shanghai,China,31.202,121.4491,361,Shanghai,3.0,3.0,0.0,326.0,1.0,874.388133582742
2020-03-19,Shanghai,China,31.202,121.4491,363,Shanghai,2.0,3.0,0.0,326.0,0.0,874.388133582742
2020-03-20,Shanghai,China,31.202,121.4491,371,Shanghai,8.0,3.0,0.0,326.0,0.0,874.388133582742
2020-03-21,Shanghai,China,31.202,121.4491,380,Shanghai,9.0,3.0,0.0,327.0,1.0,874.388133582742
2020-03-22,Shanghai,China,31.202,121.4491,404,Shanghai,24.0,4.0,1.0,328.0,1.0,874.388133582742
2020-03-23,Shanghai,China,31.202,121.4491,404,Shanghai,0.0,4.0,0.0,329.0,1.0,874.388133582742
2020-03-24,Shanghai,China,31.202,121.4491,414,Shanghai,10.0,4.0,0.0,330.0,1.0,874.388133582742
2020-03-25,Shanghai,China,31.202,121.4491,433,Shanghai,19.0,5.0,1.0,330.0,0.0,874.388133582742
2020-03-26,Shanghai,China,31.202,121.4491,451,Shanghai,18.0,5.0,0.0,331.0,1.0,874.388133582742
2020-03-27,Shanghai,China,31.202,121.4491,468,Shanghai,17.0,5.0,0.0,334.0,3.0,874.388133582742
2020-03-28,Shanghai,China,31.202,121.4491,485,Shanghai,17.0,5.0,0.0,334.0,0.0,874.388133582742
2020-03-29,Shanghai,China,31.202,121.4491,492,Shanghai,7.0,5.0,0.0,334.0,0.0,874.388133582742
2020-03-30,Shanghai,China,31.202,121.4491,498,Shanghai,6.0,5.0,0.0,338.0,4.0,874.388133582742
2020-03-31,Shanghai,China,31.202,121.4491,509,Shanghai,11.0,5.0,0.0,341.0,3.0,874.388133582742
2020-04-01,Shanghai,China,31.202,121.4491,516,Shanghai,7.0,6.0,1.0,341.0,0.0,874.388133582742
2020-04-02,Shanghai,China,31.202,121.4491,522,Shanghai,6.0,6.0,0.0,343.0,2.0,874.388133582742
2020-04-03,Shanghai,China,31.202,121.4491,526,Shanghai,4.0,6.0,0.0,348.0,5.0,874.388133582742
2020-04-04,Shanghai,China,31.202,121.4491,529,Shanghai,3.0,6.0,0.0,356.0,8.0,874.388133582742
2020-04-05,Shanghai,China,31.202,121.4491,531,Shanghai,2.0,6.0,0.0,383.0,27.0,874.388133582742
2020-04-06,Shanghai,China,31.202,121.4491,536,Shanghai,5.0,6.0,0.0,389.0,6.0,874.388133582742
2020-04-07,Shanghai,China,31.202,121.4491,538,Shanghai,2.0,6.0,0.0,406.0,17.0,874.388133582742
2020-04-08,Shanghai,China,31.202,121.4491,543,Shanghai,5.0,7.0,1.0,418.0,12.0,874.388133582742
2020-04-09,Shanghai,China,31.202,121.4491,552,Shanghai,9.0,7.0,0.0,422.0,4.0,874.388133582742
2020-04-10,Shanghai,China,31.202,121.4491,555,Shanghai,3.0,7.0,0.0,435.0,13.0,874.388133582742
2020-04-11,Shanghai,China,31.202,121.4491,555,Shanghai,0.0,7.0,0.0,438.0,3.0,874.388133582742
2020-04-12,Shanghai,China,31.202,121.4491,607,Shanghai,52.0,7.0,0.0,446.0,8.0,874.388133582742
2020-04-13,Shanghai,China,31.202,121.4491,618,Shanghai,11.0,7.0,0.0,446.0,0.0,874.388133582742
2020-01-22,Shanxi,China,37.5777,112.2922,1,Shanxi,1.0,,,,,734.3531337456983
2020-01-23,Shanxi,China,37.5777,112.2922,1,Shanxi,0.0,,,,,734.3531337456983
2020-01-24,Shanxi,China,37.5777,112.2922,1,Shanxi,0.0,,,,,734.3531337456983
2020-01-25,Shanxi,China,37.5777,112.2922,6,Shanxi,5.0,,,,,734.3531337456983
2020-01-26,Shanxi,China,37.5777,112.2922,9,Shanxi,3.0,,,,,734.3531337456983
2020-01-27,Shanxi,China,37.5777,112.2922,13,Shanxi,4.0,,,,,734.3531337456983
2020-01-28,Shanxi,China,37.5777,112.2922,27,Shanxi,14.0,,,,,734.3531337456983
2020-01-29,Shanxi,China,37.5777,112.2922,27,Shanxi,0.0,,,1.0,1.0,734.3531337456983
2020-01-30,Shanxi,China,37.5777,112.2922,35,Shanxi,8.0,,,1.0,0.0,734.3531337456983
2020-01-31,Shanxi,China,37.5777,112.2922,39,Shanxi,4.0,,,1.0,0.0,734.3531337456983
2020-02-01,Shanxi,China,37.5777,112.2922,47,Shanxi,8.0,,,1.0,0.0,734.3531337456983
2020-02-02,Shanxi,China,37.5777,112.2922,66,Shanxi,19.0,,,3.0,2.0,734.3531337456983
2020-02-03,Shanxi,China,37.5777,112.2922,74,Shanxi,8.0,,,2.0,-1.0,734.3531337456983
2020-02-04,Shanxi,China,37.5777,112.2922,81,Shanxi,7.0,,,4.0,2.0,734.3531337456983
2020-02-05,Shanxi,China,37.5777,112.2922,81,Shanxi,0.0,,,5.0,1.0,734.3531337456983
2020-02-06,Shanxi,China,37.5777,112.2922,96,Shanxi,15.0,,,12.0,7.0,734.3531337456983
2020-02-07,Shanxi,China,37.5777,112.2922,104,Shanxi,8.0,,,15.0,3.0,734.3531337456983
2020-02-08,Shanxi,China,37.5777,112.2922,115,Shanxi,11.0,,,21.0,6.0,734.3531337456983
2020-02-09,Shanxi,China,37.5777,112.2922,119,Shanxi,4.0,,,25.0,4.0,734.3531337456983
2020-02-10,Shanxi,China,37.5777,112.2922,119,Shanxi,0.0,,,25.0,0.0,734.3531337456983
2020-02-11,Shanxi,China,37.5777,112.2922,124,Shanxi,5.0,,,30.0,5.0,734.3531337456983
2020-02-12,Shanxi,China,37.5777,112.2922,126,Shanxi,2.0,,,33.0,3.0,734.3531337456983
2020-02-13,Shanxi,China,37.5777,112.2922,126,Shanxi,0.0,,,36.0,3.0,734.3531337456983
2020-02-14,Shanxi,China,37.5777,112.2922,127,Shanxi,1.0,,,38.0,2.0,734.3531337456983
2020-02-15,Shanxi,China,37.5777,112.2922,128,Shanxi,1.0,,,46.0,8.0,734.3531337456983
2020-02-16,Shanxi,China,37.5777,112.2922,129,Shanxi,1.0,,,50.0,4.0,734.3531337456983
2020-02-17,Shanxi,China,37.5777,112.2922,130,Shanxi,1.0,,,53.0,3.0,734.3531337456983
2020-02-18,Shanxi,China,37.5777,112.2922,131,Shanxi,1.0,,,61.0,8.0,734.3531337456983
2020-02-19,Shanxi,China,37.5777,112.2922,131,Shanxi,0.0,,,68.0,7.0,734.3531337456983
2020-02-20,Shanxi,China,37.5777,112.2922,132,Shanxi,1.0,,,76.0,8.0,734.3531337456983
2020-02-21,Shanxi,China,37.5777,112.2922,132,Shanxi,0.0,,,78.0,2.0,734.3531337456983
2020-02-22,Shanxi,China,37.5777,112.2922,132,Shanxi,0.0,,,81.0,3.0,734.3531337456983
2020-02-23,Shanxi,China,37.5777,112.2922,132,Shanxi,0.0,,,88.0,7.0,734.3531337456983
2020-02-24,Shanxi,China,37.5777,112.2922,133,Shanxi,1.0,,,94.0,6.0,734.3531337456983
2020-02-25,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,98.0,4.0,734.3531337456983
2020-02-26,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,104.0,6.0,734.3531337456983
2020-02-27,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,107.0,3.0,734.3531337456983
2020-02-28,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,112.0,5.0,734.3531337456983
2020-02-29,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,114.0,2.0,734.3531337456983
2020-03-01,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,116.0,2.0,734.3531337456983
2020-03-02,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,119.0,3.0,734.3531337456983
2020-03-03,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,124.0,5.0,734.3531337456983
2020-03-04,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,124.0,0.0,734.3531337456983
2020-03-05,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,126.0,2.0,734.3531337456983
2020-03-06,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,126.0,0.0,734.3531337456983
2020-03-07,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,126.0,0.0,734.3531337456983
2020-03-08,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,126.0,0.0,734.3531337456983
2020-03-09,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,127.0,1.0,734.3531337456983
2020-03-10,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,131.0,4.0,734.3531337456983
2020-03-11,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,131.0,0.0,734.3531337456983
2020-03-12,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,132.0,1.0,734.3531337456983
2020-03-13,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,1.0,734.3531337456983
2020-03-14,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-15,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-16,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-17,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-18,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-19,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-20,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-21,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-22,Shanxi,China,37.5777,112.2922,133,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-23,Shanxi,China,37.5777,112.2922,134,Shanxi,1.0,,,133.0,0.0,734.3531337456983
2020-03-24,Shanxi,China,37.5777,112.2922,134,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-25,Shanxi,China,37.5777,112.2922,134,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-26,Shanxi,China,37.5777,112.2922,135,Shanxi,1.0,,,133.0,0.0,734.3531337456983
2020-03-27,Shanxi,China,37.5777,112.2922,135,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-28,Shanxi,China,37.5777,112.2922,135,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-29,Shanxi,China,37.5777,112.2922,136,Shanxi,1.0,,,133.0,0.0,734.3531337456983
2020-03-30,Shanxi,China,37.5777,112.2922,136,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-03-31,Shanxi,China,37.5777,112.2922,136,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-04-01,Shanxi,China,37.5777,112.2922,137,Shanxi,1.0,,,133.0,0.0,734.3531337456983
2020-04-02,Shanxi,China,37.5777,112.2922,137,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-04-03,Shanxi,China,37.5777,112.2922,137,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-04-04,Shanxi,China,37.5777,112.2922,137,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-04-05,Shanxi,China,37.5777,112.2922,138,Shanxi,1.0,,,133.0,0.0,734.3531337456983
2020-04-06,Shanxi,China,37.5777,112.2922,138,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-04-07,Shanxi,China,37.5777,112.2922,138,Shanxi,0.0,,,133.0,0.0,734.3531337456983
2020-04-08,Shanxi,China,37.5777,112.2922,163,Shanxi,25.0,,,134.0,1.0,734.3531337456983
2020-04-09,Shanxi,China,37.5777,112.2922,166,Shanxi,3.0,,,134.0,0.0,734.3531337456983
2020-04-10,Shanxi,China,37.5777,112.2922,168,Shanxi,2.0,,,134.0,0.0,734.3531337456983
2020-04-11,Shanxi,China,37.5777,112.2922,172,Shanxi,4.0,,,135.0,1.0,734.3531337456983
2020-04-12,Shanxi,China,37.5777,112.2922,172,Shanxi,0.0,,,135.0,0.0,734.3531337456983
2020-04-13,Shanxi,China,37.5777,112.2922,173,Shanxi,1.0,,,135.0,0.0,734.3531337456983
2020-01-22,Sichuan,China,30.6171,102.7103,5,Sichuan,5.0,,,,,914.0429149107175
2020-01-23,Sichuan,China,30.6171,102.7103,8,Sichuan,3.0,,,,,914.0429149107175
2020-01-24,Sichuan,China,30.6171,102.7103,15,Sichuan,7.0,,,,,914.0429149107175
2020-01-25,Sichuan,China,30.6171,102.7103,28,Sichuan,13.0,,,,,914.0429149107175
2020-01-26,Sichuan,China,30.6171,102.7103,44,Sichuan,16.0,,,,,914.0429149107175
2020-01-27,Sichuan,China,30.6171,102.7103,69,Sichuan,25.0,,,,,914.0429149107175
2020-01-28,Sichuan,China,30.6171,102.7103,90,Sichuan,21.0,,,,,914.0429149107175
2020-01-29,Sichuan,China,30.6171,102.7103,108,Sichuan,18.0,1.0,1.0,1.0,1.0,914.0429149107175
2020-01-30,Sichuan,China,30.6171,102.7103,142,Sichuan,34.0,1.0,0.0,1.0,0.0,914.0429149107175
2020-01-31,Sichuan,China,30.6171,102.7103,177,Sichuan,35.0,1.0,0.0,1.0,0.0,914.0429149107175
2020-02-01,Sichuan,China,30.6171,102.7103,207,Sichuan,30.0,1.0,0.0,3.0,2.0,914.0429149107175
2020-02-02,Sichuan,China,30.6171,102.7103,231,Sichuan,24.0,1.0,0.0,11.0,8.0,914.0429149107175
2020-02-03,Sichuan,China,30.6171,102.7103,254,Sichuan,23.0,1.0,0.0,14.0,3.0,914.0429149107175
2020-02-04,Sichuan,China,30.6171,102.7103,282,Sichuan,28.0,1.0,0.0,14.0,0.0,914.0429149107175
2020-02-05,Sichuan,China,30.6171,102.7103,301,Sichuan,19.0,1.0,0.0,24.0,10.0,914.0429149107175
2020-02-06,Sichuan,China,30.6171,102.7103,321,Sichuan,20.0,1.0,0.0,31.0,7.0,914.0429149107175
2020-02-07,Sichuan,China,30.6171,102.7103,344,Sichuan,23.0,1.0,0.0,42.0,11.0,914.0429149107175
2020-02-08,Sichuan,China,30.6171,102.7103,364,Sichuan,20.0,1.0,0.0,60.0,18.0,914.0429149107175
2020-02-09,Sichuan,China,30.6171,102.7103,386,Sichuan,22.0,1.0,0.0,71.0,11.0,914.0429149107175
2020-02-10,Sichuan,China,30.6171,102.7103,405,Sichuan,19.0,1.0,0.0,80.0,9.0,914.0429149107175
2020-02-11,Sichuan,China,30.6171,102.7103,417,Sichuan,12.0,1.0,0.0,85.0,5.0,914.0429149107175
2020-02-12,Sichuan,China,30.6171,102.7103,436,Sichuan,19.0,1.0,0.0,92.0,7.0,914.0429149107175
2020-02-13,Sichuan,China,30.6171,102.7103,451,Sichuan,15.0,1.0,0.0,104.0,12.0,914.0429149107175
2020-02-14,Sichuan,China,30.6171,102.7103,463,Sichuan,12.0,1.0,0.0,114.0,10.0,914.0429149107175
2020-02-15,Sichuan,China,30.6171,102.7103,470,Sichuan,7.0,1.0,0.0,119.0,5.0,914.0429149107175
2020-02-16,Sichuan,China,30.6171,102.7103,481,Sichuan,11.0,3.0,2.0,131.0,12.0,914.0429149107175
2020-02-17,Sichuan,China,30.6171,102.7103,495,Sichuan,14.0,3.0,0.0,156.0,25.0,914.0429149107175
2020-02-18,Sichuan,China,30.6171,102.7103,508,Sichuan,13.0,3.0,0.0,169.0,13.0,914.0429149107175
2020-02-19,Sichuan,China,30.6171,102.7103,514,Sichuan,6.0,3.0,0.0,188.0,19.0,914.0429149107175
2020-02-20,Sichuan,China,30.6171,102.7103,520,Sichuan,6.0,3.0,0.0,217.0,29.0,914.0429149107175
2020-02-21,Sichuan,China,30.6171,102.7103,525,Sichuan,5.0,3.0,0.0,231.0,14.0,914.0429149107175
2020-02-22,Sichuan,China,30.6171,102.7103,526,Sichuan,1.0,3.0,0.0,250.0,19.0,914.0429149107175
2020-02-23,Sichuan,China,30.6171,102.7103,526,Sichuan,0.0,3.0,0.0,261.0,11.0,914.0429149107175
2020-02-24,Sichuan,China,30.6171,102.7103,527,Sichuan,1.0,3.0,0.0,276.0,15.0,914.0429149107175
2020-02-25,Sichuan,China,30.6171,102.7103,529,Sichuan,2.0,3.0,0.0,289.0,13.0,914.0429149107175
2020-02-26,Sichuan,China,30.6171,102.7103,531,Sichuan,2.0,3.0,0.0,307.0,18.0,914.0429149107175
2020-02-27,Sichuan,China,30.6171,102.7103,534,Sichuan,3.0,3.0,0.0,321.0,14.0,914.0429149107175
2020-02-28,Sichuan,China,30.6171,102.7103,538,Sichuan,4.0,3.0,0.0,338.0,17.0,914.0429149107175
2020-02-29,Sichuan,China,30.6171,102.7103,538,Sichuan,0.0,3.0,0.0,351.0,13.0,914.0429149107175
2020-03-01,Sichuan,China,30.6171,102.7103,538,Sichuan,0.0,3.0,0.0,365.0,14.0,914.0429149107175
2020-03-02,Sichuan,China,30.6171,102.7103,538,Sichuan,0.0,3.0,0.0,386.0,21.0,914.0429149107175
2020-03-03,Sichuan,China,30.6171,102.7103,538,Sichuan,0.0,3.0,0.0,394.0,8.0,914.0429149107175
2020-03-04,Sichuan,China,30.6171,102.7103,538,Sichuan,0.0,3.0,0.0,406.0,12.0,914.0429149107175
2020-03-05,Sichuan,China,30.6171,102.7103,539,Sichuan,1.0,3.0,0.0,425.0,19.0,914.0429149107175
2020-03-06,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,442.0,17.0,914.0429149107175
2020-03-07,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,454.0,12.0,914.0429149107175
2020-03-08,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,464.0,10.0,914.0429149107175
2020-03-09,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,466.0,2.0,914.0429149107175
2020-03-10,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,478.0,12.0,914.0429149107175
2020-03-11,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,488.0,10.0,914.0429149107175
2020-03-12,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,498.0,10.0,914.0429149107175
2020-03-13,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,503.0,5.0,914.0429149107175
2020-03-14,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,511.0,8.0,914.0429149107175
2020-03-15,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,516.0,5.0,914.0429149107175
2020-03-16,Sichuan,China,30.6171,102.7103,539,Sichuan,0.0,3.0,0.0,516.0,0.0,914.0429149107175
2020-03-17,Sichuan,China,30.6171,102.7103,540,Sichuan,1.0,3.0,0.0,520.0,4.0,914.0429149107175
2020-03-18,Sichuan,China,30.6171,102.7103,540,Sichuan,0.0,3.0,0.0,525.0,5.0,914.0429149107175
2020-03-19,Sichuan,China,30.6171,102.7103,540,Sichuan,0.0,3.0,0.0,536.0,11.0,914.0429149107175
2020-03-20,Sichuan,China,30.6171,102.7103,541,Sichuan,1.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-21,Sichuan,China,30.6171,102.7103,542,Sichuan,1.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-22,Sichuan,China,30.6171,102.7103,543,Sichuan,1.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-23,Sichuan,China,30.6171,102.7103,543,Sichuan,0.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-24,Sichuan,China,30.6171,102.7103,545,Sichuan,2.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-25,Sichuan,China,30.6171,102.7103,547,Sichuan,2.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-26,Sichuan,China,30.6171,102.7103,547,Sichuan,0.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-27,Sichuan,China,30.6171,102.7103,548,Sichuan,1.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-28,Sichuan,China,30.6171,102.7103,548,Sichuan,0.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-29,Sichuan,China,30.6171,102.7103,550,Sichuan,2.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-30,Sichuan,China,30.6171,102.7103,550,Sichuan,0.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-03-31,Sichuan,China,30.6171,102.7103,550,Sichuan,0.0,3.0,0.0,536.0,0.0,914.0429149107175
2020-04-01,Sichuan,China,30.6171,102.7103,552,Sichuan,2.0,3.0,0.0,537.0,1.0,914.0429149107175
2020-04-02,Sichuan,China,30.6171,102.7103,554,Sichuan,2.0,3.0,0.0,537.0,0.0,914.0429149107175
2020-04-03,Sichuan,China,30.6171,102.7103,555,Sichuan,1.0,3.0,0.0,537.0,0.0,914.0429149107175
2020-04-04,Sichuan,China,30.6171,102.7103,557,Sichuan,2.0,3.0,0.0,538.0,1.0,914.0429149107175
2020-04-05,Sichuan,China,30.6171,102.7103,558,Sichuan,1.0,3.0,0.0,539.0,1.0,914.0429149107175
2020-04-06,Sichuan,China,30.6171,102.7103,559,Sichuan,1.0,3.0,0.0,540.0,1.0,914.0429149107175
2020-04-07,Sichuan,China,30.6171,102.7103,560,Sichuan,1.0,3.0,0.0,541.0,1.0,914.0429149107175
2020-04-08,Sichuan,China,30.6171,102.7103,560,Sichuan,0.0,3.0,0.0,541.0,0.0,914.0429149107175
2020-04-09,Sichuan,China,30.6171,102.7103,560,Sichuan,0.0,3.0,0.0,541.0,0.0,914.0429149107175
2020-04-10,Sichuan,China,30.6171,102.7103,560,Sichuan,0.0,3.0,0.0,546.0,5.0,914.0429149107175
2020-04-11,Sichuan,China,30.6171,102.7103,560,Sichuan,0.0,3.0,0.0,547.0,1.0,914.0429149107175
2020-04-12,Sichuan,China,30.6171,102.7103,560,Sichuan,0.0,3.0,0.0,547.0,0.0,914.0429149107175
2020-04-13,Sichuan,China,30.6171,102.7103,560,Sichuan,0.0,3.0,0.0,548.0,1.0,914.0429149107175
2020-01-22,Tianjin,China,39.3054,117.323,4,Tianjin,4.0,,,,,1033.75676081588
2020-01-23,Tianjin,China,39.3054,117.323,4,Tianjin,0.0,,,,,1033.75676081588
2020-01-24,Tianjin,China,39.3054,117.323,8,Tianjin,4.0,,,,,1033.75676081588
2020-01-25,Tianjin,China,39.3054,117.323,10,Tianjin,2.0,,,,,1033.75676081588
2020-01-26,Tianjin,China,39.3054,117.323,14,Tianjin,4.0,,,,,1033.75676081588
2020-01-27,Tianjin,China,39.3054,117.323,23,Tianjin,9.0,,,,,1033.75676081588
2020-01-28,Tianjin,China,39.3054,117.323,24,Tianjin,1.0,,,,,1033.75676081588
2020-01-29,Tianjin,China,39.3054,117.323,27,Tianjin,3.0,,,,,1033.75676081588
2020-01-30,Tianjin,China,39.3054,117.323,31,Tianjin,4.0,,,,,1033.75676081588
